timestamp,side,quantity,price,calculated_amount,fee,PnL,Cumulative_PnL
2024-03-21 22:40:00,0,0.03875532,98229000,3806896.3282800005,1903.44,3804992.8882800005,-55704143.92933014
2024-03-21 22:40:00,0,0.00349186,98229000,343001.91594,171.5,342830.41594,-55361313.51339014
2024-03-21 22:42:00,1,0.0903,98183000,8865924.9,4432.96,-8870357.860000001,-64231671.37339014
2024-03-21 22:43:00,0,0.0016197,97953000,158654.4741,79.32,158575.15409999999,-64073096.21929014
2024-03-21 22:43:00,0,0.0983803,97953000,9636645.5259,4818.32,9631827.2059,-54441269.01339014
2024-03-21 22:43:00,0,0.1,97955000,9795500.0,4897.75,9790602.25,-44650666.76339014
2024-03-21 22:43:00,0,0.03368419,97949000,3299332.7263100003,1649.66,3297683.06631,-41352983.697080135
2024-03-21 22:43:00,0,0.00023425,97975000,22950.64375,11.47,22939.173749999998,-41330044.52333014
2024-03-21 22:43:00,0,0.066,97976000,6466416.0,3233.2,6463182.8,-34866861.72333014
2024-03-21 22:43:00,0,0.06606575,97975000,6472791.85625,3236.39,6469555.4662500005,-28397306.257080138
2024-03-21 22:48:00,1,0.00091923,97907000,89999.05161000001,44.99,-90044.04161000001,-28487350.298690137
2024-03-21 22:48:00,1,0.00510646,97907000,499958.17922,249.97,-500208.14921999996,-28987558.447910137
2024-03-21 22:48:00,1,5.205e-05,97915000,5096.47575,2.54,-5099.01575,-28992657.463660136
2024-03-21 22:50:00,1,0.01321254,97773000,1291829.67342,645.91,-1292475.5834199998,-30285133.047080137
2024-03-21 22:51:00,1,0.1,97779000,9777900.0,4888.95,-9782788.95,-40067921.99708013
2024-03-21 22:52:00,0,0.0533,97788000,5212100.4,2606.05,5209494.350000001,-34858427.64708013
2024-03-21 22:52:00,0,0.0004987,97787000,48766.3769,24.38,48741.996900000006,-34809685.65018013
2024-03-21 22:55:00,1,0.00035298,97550000,34433.199,17.21,-34450.409,-34844136.05918013
2024-03-21 22:55:00,1,0.00307449,97550000,299916.4995,149.95,-300066.4495,-35144202.508680135
2024-03-21 22:56:00,1,0.08840654,97597000,8628213.08438,4314.1,-8632527.18438,-43776729.69306014
2024-03-21 22:56:00,1,0.0072958,97597000,712048.1926,356.02,-712404.2126,-44489133.90566014
2024-03-21 22:56:00,1,0.00020492,97597000,19999.577240000002,9.99,-20009.567240000004,-44509143.47290014
2024-03-21 22:56:00,1,0.09249928,97597000,9027652.23016,4513.82,-9032166.05016,-53541309.523060136
2024-03-21 22:56:00,1,0.00078536,97597000,76648.77992,38.32,-76687.09992000001,-53617996.62298013
2024-03-21 22:56:00,1,0.1,97467000,9746700.0,4873.35,-9751573.35,-63369569.972980134
2024-03-21 22:56:00,0,0.00572783,97476000,558325.95708,279.16,558046.7970799999,-62811523.17590013
2024-03-21 22:58:00,0,0.00246,97535000,239936.1,119.96,239816.14,-62571707.03590013
2024-03-21 22:58:00,0,0.01,97535000,975350.0,487.67,974862.33,-61596844.70590013
2024-03-21 22:58:00,0,0.00368418,97535000,359336.4963,179.66,359156.8363,-61237687.86960013
2024-03-21 22:58:00,0,0.00204721,97533000,199670.53293,99.83,199570.70293,-61038117.16667013
2024-03-21 22:58:00,1,0.03373745,97658000,3294731.8921000003,1647.36,-3296379.2521,-64334496.41877013
2024-03-21 22:58:00,0,0.0122733,97533000,1197051.7689,598.52,1196453.2489,-63138043.16987012
2024-03-21 22:58:00,0,0.00461537,97526000,450118.57461999997,225.05,449893.52462,-62688149.64525013
2024-03-21 22:58:00,0,0.03886367,97513000,3789713.0527100004,1894.85,3787818.2027100003,-58900331.442540124
2024-03-21 22:58:00,0,0.0041,97513000,399803.30000000005,199.9,399603.4,-58500728.042540126
2024-03-21 22:58:00,0,0.00670393,97533000,653854.40469,326.92,653527.48469,-57847200.55785012
2024-03-21 23:00:00,1,0.001,97458000,97458.0,48.72,-97506.72,-57944707.27785012
2024-03-21 23:00:00,1,0.00504837,97458000,492004.04346,246.0,-492250.04346,-58436957.32131012
2024-03-21 23:00:00,1,0.00668427,97458000,651435.58566,325.71,-651761.29566,-59088718.616970114
2024-03-21 23:01:00,0,0.02091392,97493000,2038960.80256,1019.48,2037941.32256,-57050777.29441012
2024-03-21 23:01:00,0,0.02322893,97493000,2264658.0724899997,1132.32,2263525.75249,-54787251.54192012
2024-03-21 23:01:00,0,0.0055,97494000,536217.0,268.1,535948.9,-54251302.64192012
2024-03-21 23:03:00,0,0.003,97684000,293052.0,146.52,292905.48,-53958397.16192012
2024-03-21 23:03:00,0,0.02847112,97684000,2781172.88608,1390.58,2779782.30608,-51178614.855840124
2024-03-21 23:03:00,0,0.03,97684000,2930520.0,1465.26,2929054.74,-48249560.11584012
2024-03-21 23:03:00,0,0.001,97684000,97684.0,48.84,97635.16,-48151924.955840126
2024-03-21 23:03:00,0,0.01688102,97686000,1649039.31972,824.51,1648214.80972,-46503710.14612012
2024-03-21 23:03:00,0,0.03,97684000,2930520.0,1465.26,2929054.74,-43574655.40612012
2024-03-21 23:03:00,1,0.0016,97680000,156288.0,78.14,-156366.14,-43731021.54612012
2024-03-21 23:03:00,1,0.1,97679000,9767900.0,4883.95,-9772783.95,-53503805.496120125
2024-03-21 23:03:00,0,0.00752888,97684000,735451.11392,367.72,735083.3939200001,-52768722.10220013
2024-03-21 23:06:00,1,0.05046401,97804000,4935582.034039999,2467.79,-4938049.824039999,-57706771.92624013
2024-03-21 23:07:00,1,0.0214,97795000,2092813.0,1046.4,-2093859.4,-59800631.32624013
2024-03-21 23:07:00,1,0.0058175,97800000,568951.5,284.47,-569235.97,-60369867.29624013
2024-03-21 23:07:00,1,0.00965737,97801000,944500.44337,472.25,-944972.69337,-61314839.98961013
2024-03-21 23:07:00,1,0.00094401,97804000,92327.95404,46.16,-92374.11404,-61407214.10365013
2024-03-21 23:07:00,1,0.00255358,97804000,249750.33832,124.87,-249875.20832,-61657089.31197013
2024-03-21 23:07:00,1,0.02594228,97804000,2537258.75312,1268.62,-2538527.37312,-64195616.68509013
2024-03-21 23:20:00,0,0.1,98023000,9802300.0,4901.15,9797398.85,-54398217.83509013
2024-03-21 23:20:00,1,0.01018558,98178000,999999.87324,499.99,-1000499.86324,-55398717.698330134
2024-03-21 23:21:00,1,0.00158742,98102000,155729.07684,77.86,-155806.93683999998,-55554524.63517013
2024-03-21 23:21:00,1,0.05433296,98115000,5330878.3704,2665.43,-5333543.8004,-60888068.435570136
2024-03-21 23:21:00,1,0.034,98117000,3335978.0000000005,1667.98,-3337645.9800000004,-64225714.41557014
2024-03-21 23:27:00,0,0.00050668,98005000,49657.1734,24.82,49632.3534,-64176082.06217014
2024-03-21 23:28:00,0,0.00299896,98009000,293925.07064,146.96,293778.11063999997,-63882303.95153014
2024-03-21 23:28:00,0,0.00609884,98009000,597741.20956,298.87,597442.33956,-63284861.61197014
2024-03-21 23:28:00,1,0.0005,98122000,49061.0,24.53,-49085.53,-63333947.14197014
2024-03-21 23:31:00,0,0.00186915,97779000,182763.61785,91.38,182672.23785,-63151274.90412014
2024-03-21 23:31:00,0,0.01074922,97779000,1051047.98238,525.52,1050522.46238,-62100752.44174014
2024-03-21 23:31:00,0,0.00291671,97779000,285192.98709,142.59,285050.39709,-61815702.04465014
2024-03-21 23:31:00,0,0.00188248,97779000,184067.01192,92.03,183974.98192,-61631727.06273014
2024-03-21 23:32:00,0,0.00276718,97822000,270691.08196000004,135.34,270555.74196,-61361171.320770144
2024-03-21 23:32:00,0,0.00587831,97823000,575033.91913,287.51,574746.40913,-60786424.911640145
2024-03-21 23:32:00,0,0.00288242,97823000,281966.97166000004,140.98,281825.99166000006,-60504598.919980146
2024-03-21 23:32:00,0,0.00220276,97823000,215480.59147999997,107.74,215372.85147999998,-60289226.068500146
2024-03-21 23:32:00,0,0.00220095,97823000,215303.53185,107.65,215195.88185,-60074030.18665015
2024-03-21 23:32:00,0,0.00134218,97823000,131296.07413999998,65.64,131230.43413999997,-59942799.75251015
2024-03-21 23:32:00,0,0.02229244,97823000,2180713.35812,1090.35,2179623.00812,-57763176.74439015
2024-03-21 23:32:00,0,0.00745721,97823000,729486.65383,364.74,729121.91383,-57034054.830560155
2024-03-21 23:32:00,0,0.00264299,97823000,258545.21077,129.27,258415.94077000002,-56775638.889790155
2024-03-21 23:32:00,0,0.003,97822000,293466.0,146.73,293319.27,-56482319.61979015
2024-03-21 23:32:00,0,0.00589287,97823000,576458.22201,288.22,576170.00201,-55906149.61778015
2024-03-21 23:32:00,0,0.003,97783000,293349.0,146.67,293202.33,-55612947.28778015
2024-03-21 23:32:00,0,0.00483552,97783000,472831.65216,236.41,472595.24216,-55140352.04562015
2024-03-21 23:32:00,0,0.00318239,97783000,311183.64136999997,155.59,311028.05136999994,-54829323.99425015
2024-03-21 23:32:00,0,0.0030461,97783000,297856.7963,148.92,297707.8763,-54531616.11795015
2024-03-21 23:32:00,0,0.00481566,97783000,470889.68178000004,235.44,470654.24178000004,-54060961.87617015
2024-03-21 23:32:00,0,0.00222781,97783000,217841.94523,108.92,217733.02523,-53843228.85094015
2024-03-21 23:32:00,0,0.00175068,97783000,171186.74244,85.59,171101.15244,-53672127.69850016
2024-03-21 23:32:00,0,0.00173106,97783000,169268.23997999998,84.63,169183.60997999998,-53502944.088520154
2024-03-21 23:32:00,0,0.00233336,97783000,228162.94088,114.08,228048.86088000002,-53274895.22764015
2024-03-21 23:32:00,0,0.00140104,97783000,136997.89432000002,68.49,136929.40432000003,-53137965.82332015
2024-03-21 23:32:00,0,0.00140366,97783000,137254.08578,68.62,137185.46578,-53000780.35754015
2024-03-21 23:32:00,0,0.00011475,97783000,11220.59925,5.61,11214.989249999999,-52989565.368290156
2024-03-21 23:46:00,1,0.0041,97591000,400123.10000000003,200.06,-400323.16000000003,-53389888.52829015
2024-03-21 23:47:00,1,0.00066016,97644000,64460.66304,32.23,-64492.89304,-53454381.421330154
2024-03-21 23:47:00,1,0.00010241,97644000,9999.72204,4.99,-10004.71204,-53464386.13337015
2024-03-21 23:47:00,0,0.0001,97508000,9750.800000000001,4.87,9745.93,-53454640.203370154
2024-03-21 23:47:00,0,0.009626000000000001,97508000,938612.008,469.3,938142.708,-52516497.49537016
2024-03-21 23:47:00,0,0.00508126,97508000,495463.50007999997,247.73,495215.77008,-52021281.72529016
2024-03-21 23:48:00,0,0.00894001,97611000,872643.31611,436.32,872206.9961100001,-51149074.72918016
2024-03-21 23:48:00,1,0.06352304,97754000,6209631.252160001,3104.81,-6212736.06216,-57361810.79134016
2024-03-21 23:48:00,0,0.00336,97647000,328093.92000000004,164.04,327929.88000000006,-57033880.911340155
2024-03-21 23:49:00,0,0.01024256,97655000,1000237.1967999999,500.11,999737.0867999999,-56034143.82454015
2024-03-21 23:54:00,0,0.00996197,97715000,973433.89855,486.71,972947.1885500001,-55061196.63599015
2024-03-21 23:57:00,0,0.06462178,97627000,6308830.51606,3154.41,6305676.10606,-48755520.52993015
2024-03-21 23:57:00,1,0.00031805,97776000,31097.6568,15.54,-31113.1968,-48786633.72673015
2024-03-21 23:57:00,1,0.00012470000000000002,97776000,12192.667200000002,6.09,-12198.757200000002,-48798832.483930156
2024-03-22 00:00:00,0,0.0476,97629000,4647140.4,2323.57,4644816.83,-44154015.65393016
2024-03-22 00:02:00,1,0.03393656,97553000,3310613.23768,1655.3,-3312268.5376799996,-47466284.19161016
2024-03-22 00:05:00,1,0.00444729,97435000,433321.70115,216.66,-433538.36114999995,-47899822.552760154
2024-03-22 00:05:00,1,0.02052397,97447000,1999999.3045899998,999.99,-2000999.2945899998,-49900821.84735015
2024-03-22 00:05:00,1,0.00010261,97447000,9999.03667,4.99,-10004.02667,-49910825.87402015
2024-03-22 00:05:00,0,0.0035,97337000,340679.5,170.33,340509.17,-49570316.70402015
2024-03-22 00:05:00,0,0.0343,97338000,3338693.4,1669.34,3337024.06,-46233292.64402015
2024-03-22 00:05:00,0,0.00472809,97338000,460222.82442,230.11,459992.71442000003,-45773299.92960015
2024-03-22 00:06:00,1,0.1,97468000,9746800.0,4873.4,-9751673.4,-55524973.32960015
2024-03-22 00:06:00,1,0.0891,97507000,8687873.7,4343.93,-8692217.629999999,-64217190.95960015
2024-03-22 00:07:00,0,0.0053,97415000,516299.5,258.14,516041.36,-63701149.59960015
2024-03-22 00:07:00,0,0.0118,97415000,1149497.0,574.74,1148922.26,-62552227.33960015
2024-03-22 00:07:00,0,0.008,97417000,779336.0,389.66,778946.34,-61773280.99960015
2024-03-22 00:07:00,0,0.04098749,97417000,3992878.3133300003,1996.43,3990881.88333,-57782399.11627015
2024-03-22 00:07:00,0,0.0276,97417000,2688709.2,1344.35,2687364.85,-55095034.266270146
2024-03-22 00:07:00,0,0.0015,97418000,146127.0,73.06,146053.94,-54948980.32627015
2024-03-22 00:07:00,0,0.0168,97415000,1636572.0,818.28,1635753.72,-53313226.60627015
2024-03-22 00:07:00,0,0.00136587,97417000,133058.95779,66.52,132992.43779,-53180234.16848015
2024-03-22 00:07:00,0,0.08330365,97415000,8115025.064750001,4057.51,8110967.554750001,-45069266.61373015
2024-03-22 00:07:00,0,0.0148,97403000,1441564.4000000001,720.78,1440843.62,-43628422.99373015
2024-03-22 00:07:00,0,0.0013,97418000,126643.4,63.32,126580.07999999999,-43501842.91373015
2024-03-22 00:07:00,0,0.0109,97415000,1061823.5,530.91,1061292.59,-42440550.32373015
2024-03-22 00:07:00,0,0.003,97415000,292245.0,146.12,292098.88,-42148451.443730146
2024-03-22 00:07:00,0,0.02899353,97414000,2824375.73142,1412.18,2822963.55142,-39325487.89231014
2024-03-22 00:07:00,1,0.01025283,97514000,999794.4646199999,499.89,-1000294.3546199999,-40325782.246930145
2024-03-22 00:07:00,0,0.0191,97528000,1862784.7999999998,931.39,1861853.41,-38463928.83693015
2024-03-22 00:07:00,0,0.0028,97517000,273047.6,136.52,272911.07999999996,-38191017.75693015
2024-03-22 00:07:00,0,0.0015,97527000,146290.5,73.14,146217.36,-38044800.39693015
2024-03-22 00:07:00,0,0.0001,97527000,9752.7,4.87,9747.83,-38035052.56693015
2024-03-22 00:07:00,0,0.006999999999999999,97522000,682653.9999999999,341.32,682312.6799999999,-37352739.88693015
2024-03-22 00:07:00,0,0.00306748,97518000,299134.51464,149.56,298984.95464,-37053754.93229015
2024-03-22 00:07:00,0,0.01722006,97518000,1679265.81108,839.63,1678426.18108,-35375328.75121015
2024-03-22 00:07:00,1,0.1,97618000,9761800.0,4880.9,-9766680.9,-45142009.65121015
2024-03-22 00:07:00,0,0.0947825,97517000,9242905.0525,4621.45,9238283.602500001,-35903726.04871015
2024-03-22 00:07:00,0,0.0024175,97517000,235747.3475,117.87,235629.4775,-35668096.57121015
2024-03-22 00:07:00,0,0.0066,97414000,642932.4,321.46,642610.9400000001,-35025485.631210156
2024-03-22 00:13:00,1,0.00010302,97063000,9999.43026,4.99,-10004.420259999999,-35035490.05147015
2024-03-22 00:13:00,1,0.1,97005000,9700500.0,4850.25,-9705350.25,-44740840.30147015
2024-03-22 00:13:00,1,0.00051512,97063000,49999.09256,24.99,-50024.082559999995,-44790864.384030156
2024-03-22 00:14:00,1,0.00979311,97290000,952771.6719000001,476.38,-953248.0519000001,-45744112.435930155
2024-03-22 00:14:00,1,0.00146169,97281000,142194.66489000001,71.09,-142265.75489,-45886378.19082016
2024-03-22 00:14:00,1,0.00779637,97280000,758430.8736,379.21,-758810.0836,-46645188.27442016
2024-03-22 00:14:00,1,0.01022091,97269000,994177.69479,497.08,-994674.7747899999,-47639863.04921015
2024-03-22 00:14:00,1,0.00010279,97269000,9998.28051,4.99,-10003.27051,-47649866.31972016
2024-03-22 00:15:00,0,0.01420956,97010000,1378469.4156,689.23,1377780.1856,-46272086.13412016
2024-03-22 00:15:00,1,0.00010284,97231000,9999.23604,4.99,-10004.22604,-46282090.36016016
2024-03-22 00:15:00,0,0.00961134,97096000,933222.6686399999,466.61,932756.05864,-45349334.301520154
2024-03-22 00:15:00,0,0.00090071,97010000,87377.8771,43.68,87334.1971,-45262000.104420155
2024-03-22 00:15:00,1,0.02,97070000,1941400.0,970.7,-1942370.7,-47204370.80442016
2024-03-22 00:15:00,1,0.002,97135000,194270.0,97.13,-194367.13,-47398737.93442016
2024-03-22 00:15:00,1,6.179e-05,97085000,5998.88215,2.99,-6001.87215,-47404739.80657016
2024-03-22 00:15:00,1,0.00080296,97140000,77999.5344,38.99,-78038.52440000001,-47482778.33097016
2024-03-22 00:15:00,1,0.00103018,97070000,99999.57259999998,49.99,-100049.56259999999,-47582827.89357016
2024-03-22 00:15:00,1,5.147e-05,97135000,4999.53845,2.49,-5002.02845,-47587829.92202016
2024-03-22 00:15:00,1,0.06023395,97140000,5851125.903,2925.56,-5854051.4629999995,-53441881.38502016
2024-03-22 00:16:00,0,0.06480033,97038000,6288094.422540001,3144.04,6284950.382540001,-47156931.00248016
2024-03-22 00:16:00,0,0.1,97039000,9703900.0,4851.95,9699048.05,-37457882.95248015
2024-03-22 00:16:00,0,0.00927087,97039000,899635.9539300001,449.81,899186.14393,-36558696.80855015
2024-03-22 00:16:00,0,0.0248,97040000,2406592.0,1203.29,2405388.71,-34153308.09855015
2024-03-22 00:16:00,1,0.1,97283000,9728300.0,4864.15,-9733164.15,-43886472.24855015
2024-03-22 00:16:00,0,0.04391777,97169000,4267445.79313,2133.72,4265312.07313,-39621160.17542015
2024-03-22 00:17:00,1,0.014503799999999999,97283000,1410973.1753999998,705.48,-1411678.6553999998,-41032838.83082015
2024-03-22 00:17:00,1,0.09292594,97269000,9038813.25786,4519.4,-9043332.65786,-50076171.488680154
2024-03-22 00:17:00,1,0.002,97283000,194566.0,97.28,-194663.28,-50270834.768680155
2024-03-22 00:17:00,1,0.00205583,97283000,199997.30988999997,99.99,-200097.29988999997,-50470932.06857015
2024-03-22 00:18:00,0,0.03328876,97104000,3232471.75104,1616.23,3230855.52104,-47240076.54753015
2024-03-22 00:18:00,0,0.01028235,97157000,999002.2789500001,499.5,998502.7789500001,-46241573.76858015
2024-03-22 00:18:00,1,0.1,97371000,9737100.0,4868.55,-9741968.55,-55983542.31858015
2024-03-22 00:18:00,1,0.1,97263000,9726300.0,4863.15,-9731163.15,-65714705.46858015
2024-03-22 00:18:00,0,0.02824919,97103000,2743081.09657,1371.54,2741709.55657,-62972995.91201015
2024-03-22 00:18:00,0,0.00452343,97103000,439238.62329,219.61,439019.01329000003,-62533976.898720145
2024-03-22 00:18:00,0,0.00995771,97103000,966923.51413,483.46,966440.0541300001,-61567536.84459014
2024-03-22 00:18:00,0,0.00975257,97103000,947003.80471,473.5,946530.30471,-60621006.53988014
2024-03-22 00:18:00,0,0.00442814,97104000,429990.10656,214.99,429775.11656,-60191231.423320144
2024-03-22 00:18:00,0,0.001029,97104000,99920.016,49.96,99870.056,-60091361.36732014
2024-03-22 00:18:00,0,0.00450364,97104000,437321.45856,218.66,437102.79856,-59654258.56876014
2024-03-22 00:18:00,0,0.00394759,97104000,383326.77936,191.66,383135.11936,-59271123.44940014
2024-03-22 00:18:00,0,0.020580900000000003,97104000,1998487.7136000004,999.24,1997488.4736000004,-57273634.97580014
2024-03-22 00:18:00,0,0.01973692,97104000,1916533.8796800002,958.26,1915575.6196800002,-55358059.35612014
2024-03-22 00:18:00,0,0.00024717,97104000,24001.19568,12.0,23989.19568,-55334070.16044014
2024-03-22 00:18:00,0,0.00078492,97104000,76218.87168000001,38.1,76180.77168,-55257889.38876014
2024-03-22 00:18:00,0,0.0035101,97104000,340844.7504,170.42,340674.33040000004,-54917215.058360144
2024-03-22 00:18:00,0,0.0475171,97103000,4614052.9613,2307.02,4611745.9413,-50305469.11706015
2024-03-22 00:18:00,0,0.0040048,97104000,388882.0992,194.44,388687.6592,-49916781.45786015
2024-03-22 00:18:00,0,0.00393806,97104000,382401.37824,191.2,382210.17824,-49534571.27962015
2024-03-22 00:19:00,1,0.05135809,97307000,4997501.66363,2498.75,-5000000.41363,-54534571.69325015
2024-03-22 00:19:00,1,0.000307,97287000,29867.108999999997,14.93,-29882.038999999997,-54564453.73225015
2024-03-22 00:19:00,1,0.00148588,97287000,144556.80756,72.27,-144629.07755999998,-54709082.80981015
2024-03-22 00:19:00,1,9.825e-05,97294000,9559.1355,4.77,-9563.9055,-54718646.71531015
2024-03-22 00:19:00,1,0.00308327,97299000,299999.08772999997,149.99,-300149.07772999996,-55018795.79304015
2024-03-22 00:19:00,1,0.00663905,97299000,645972.92595,322.98,-646295.9059499999,-55665091.69899015
2024-03-22 00:19:00,0,0.09410613,97201000,9147209.94213,4573.6,9142636.34213,-46522455.35686015
2024-03-22 00:19:00,0,0.00589387,97201000,572890.05787,286.44,572603.6178700001,-45949851.73899015
2024-03-22 00:19:00,0,0.00014883,97188000,14464.490039999999,7.23,14457.26004,-45935394.47895015
2024-03-22 00:19:00,0,0.00134252,97195000,130486.2314,65.24,130420.9914,-45804973.48755015
2024-03-22 00:19:00,0,0.09646655,97200000,9376548.66,4688.27,9371860.39,-36433113.09755015
2024-03-22 00:19:00,0,0.00353345,97200000,343451.34,171.72,343279.62000000005,-36089833.47755015
2024-03-22 00:19:00,0,0.00281707,97198000,273813.56986,136.9,273676.66985999997,-35816156.80769015
2024-03-22 00:24:00,0,0.006471200000000001,97138000,628599.4256000001,314.29,628285.1356,-35187871.67209015
2024-03-22 00:24:00,0,0.00012880000000000001,97138000,12511.3744,6.25,12505.1244,-35175366.54769015
2024-03-22 00:25:00,1,0.01529176,97082000,1484554.64432,742.27,-1485296.91432,-36660663.46201015
2024-03-22 00:25:00,1,0.0002,97082000,19416.4,9.7,-19426.100000000002,-36680089.562010154
2024-03-22 00:25:00,1,0.00014293,97074000,13874.78682,6.93,-13881.71682,-36693971.278830156
2024-03-22 00:26:00,1,0.01028838,97071000,998703.3349799999,499.35,-999202.6849799999,-37693173.96381015
2024-03-22 00:27:00,1,0.00020616,96985000,19994.4276,9.99,-20004.4176,-37713178.38141015
2024-03-22 00:27:00,1,0.04751927,96905000,4604854.8593500005,2302.42,-4607157.27935,-42320335.66076015
2024-03-22 00:27:00,1,0.00064434,96905000,62439.7677,31.21,-62470.977699999996,-42382806.63846015
2024-03-22 00:30:00,1,0.00264828,97073000,257076.48443999997,128.53,-257205.01443999997,-42640011.65290015
2024-03-22 00:30:00,1,0.04961166,97073000,4815952.6711800005,2407.97,-4818360.64118,-47458372.29408015
2024-03-22 00:30:00,1,0.00204484,97073000,198498.75332,99.24,-198597.99331999998,-47656970.287400156
2024-03-22 00:30:00,1,0.002,97073000,194146.0,97.07,-194243.07,-47851213.35740016
2024-03-22 00:30:00,1,0.04369522,97073000,4241626.09106,2120.81,-4243746.901059999,-52094960.25846016
2024-03-22 00:30:00,0,0.00570193,96932000,552699.47876,276.34,552423.13876,-51542537.119700156
2024-03-22 00:30:00,0,0.0014174,96932000,137391.4168,68.69,137322.7268,-51405214.392900154
2024-03-22 00:30:00,0,0.00828414,96932000,802998.2584800001,401.49,802596.7684800001,-50602617.62442015
2024-03-22 00:30:00,0,0.0009955,96932000,96495.80600000001,48.24,96447.566,-50506170.05842015
2024-03-22 00:30:00,0,0.05790103,96932000,5612462.63996,2806.23,5609656.40996,-44896513.64846015
2024-03-22 00:32:00,0,0.00659133,96858000,638423.04114,319.21,638103.83114,-44258409.81732015
2024-03-22 00:32:00,0,0.00404752,96859000,392038.73968,196.01,391842.72968,-43866567.08764015
2024-03-22 00:32:00,0,0.08935248,96859000,8654591.86032,4327.29,8650264.57032,-35216302.51732015
2024-03-22 00:32:00,1,0.009037200000000002,96989000,876508.9908000003,438.25,-876947.2408000003,-36093249.75812015
2024-03-22 00:33:00,1,0.00515543,96985000,499999.37854999996,249.99,-500249.36854999996,-36593499.12667015
2024-03-22 00:34:00,0,0.00137915,96812000,133518.2698,66.75,133451.5198,-36460047.60687015
2024-03-22 00:35:00,1,5.16e-05,96889000,4999.4724,2.49,-5001.962399999999,-36465049.56927015
2024-03-22 00:35:00,1,0.1,96887000,9688700.0,4844.35,-9693544.35,-46158593.91927015
2024-03-22 00:35:00,1,5.16e-05,96889000,4999.4724,2.49,-5001.962399999999,-46163595.88167015
2024-03-22 00:37:00,0,0.01064456,96815000,1030553.0764000001,515.27,1030037.8064000001,-45133558.075270146
2024-03-22 00:37:00,0,0.01219352,96815000,1180515.6387999998,590.25,1179925.3887999998,-43953632.68647014
2024-03-22 00:37:00,0,0.0158994,96814000,1539284.5116,769.64,1538514.8716000002,-42415117.81487014
2024-03-22 00:37:00,0,0.01744654,96815000,1689086.7701,844.54,1688242.2301,-40726875.58477014
2024-03-22 00:37:00,0,0.01444761,96814000,1398730.91454,699.36,1398031.55454,-39328844.03023014
2024-03-22 00:37:00,0,0.01,96815000,968150.0,484.07,967665.93,-38361178.10023014
2024-03-22 00:37:00,0,0.01118928,96814000,1083278.95392,541.63,1082737.32392,-37278440.776310146
2024-03-22 00:37:00,0,0.0111195,96814000,1076523.2729999998,538.26,1075985.0129999998,-36202455.76331015
2024-03-22 00:37:00,1,0.04497626,96899000,4358154.61774,2179.07,-4360333.68774,-40562789.45105015
2024-03-22 00:37:00,0,0.01015928,96812000,983540.2153599999,491.77,983048.4453599999,-39579741.00569015
2024-03-22 00:37:00,0,0.01631183,96815000,1579229.82145,789.61,1578440.2114499998,-38001300.79424015
2024-03-22 00:37:00,0,0.00159651,96814000,154564.51914,77.28,154487.23914,-37846813.55510015
2024-03-22 00:37:00,0,0.010165700000000001,96812000,984161.7484000002,492.08,983669.6684000002,-36863143.88670015
2024-03-22 00:38:00,1,0.00068277,97005000,66232.10385,33.11,-66265.21385,-36929409.10055015
2024-03-22 00:38:00,1,0.05151798,97005000,4997501.6499,2498.75,-5000000.3999,-41929409.50045015
2024-03-22 00:38:00,1,0.049277499999999995,96996000,4779720.39,2389.86,-4782110.25,-46711519.75045015
2024-03-22 00:40:00,0,0.00203186,97155000,197405.3583,98.7,197306.65829999998,-46514213.09215015
2024-03-22 00:40:00,0,0.00395554,97155000,384300.4887,192.15,384108.33869999996,-46130104.753450155
2024-03-22 00:43:00,1,0.01031129,96981000,999999.2154900001,499.99,-1000499.2054900001,-47130603.958940156
2024-03-22 00:43:00,1,0.02544028,96981000,2467223.79468,1233.61,-2468457.4046799997,-49599061.363620155
2024-03-22 00:46:00,0,0.1,96828000,9682800.0,4841.4,9677958.6,-39921102.76362015
2024-03-22 00:50:00,0,0.01253819,96694000,1212367.74386,606.18,1211761.56386,-38709341.199760154
2024-03-22 00:50:00,1,0.00082618,96831000,79999.83558,39.99,-80039.82558,-38789381.025340155
2024-03-22 00:50:00,1,0.1,96834000,9683400.0,4841.7,-9688241.7,-48477622.72534016
2024-03-22 00:51:00,1,0.00514617,97111000,499749.71487,249.87,-499999.58487,-48977622.31021016
2024-03-22 00:51:00,1,0.04925889,97111000,4783580.06679,2391.79,-4785971.85679,-53763594.16700016
2024-03-22 00:51:00,1,0.1,97112000,9711200.0,4855.6,-9716055.6,-63479649.76700016
2024-03-22 00:51:00,1,0.00036924,97111000,35857.26564,17.92,-35875.185639999996,-63515524.95264016
2024-03-22 00:51:00,0,0.0122,96942000,1182692.4000000001,591.34,1182101.06,-62333423.89264016
2024-03-22 00:51:00,0,5.148e-05,96924000,4989.64752,2.49,4987.157520000001,-62328436.735120155
2024-03-22 00:51:00,0,0.0984,96924000,9537321.6,4768.66,9532552.94,-52795883.79512016
2024-03-22 00:51:00,0,0.00154852,96924000,150088.75248,75.04,150013.71248,-52645870.082640156
2024-03-22 00:51:00,0,0.0363,96958000,3519575.4,1759.78,3517815.62,-49128054.46264016
2024-03-22 00:52:00,1,0.01017632,97078000,987896.7929600001,493.94,-988390.73296,-50116445.19560016
2024-03-22 00:54:00,1,5.246e-05,97165000,5097.275900000001,2.54,-5099.8159000000005,-50121545.01150016
